"site_name";"Latitude";"Longitude";"site_archive_area";"site_archive_hight";"site_depositional_environment";"pollen_roc";"pollen_pal_rich";"pollen_ap_nap";"pollen_cerealia.t";"pollen_plantago.l";"pollen_plantago.mm";"pollen_plantago.t";"pollen_polygonum.a";"pollen_rumex.aa";"pollen_rumex.t";"pollen_urtica";"pollen_time";"pollen_time_recal";"pollen_depth";"characc_val";"characc_time";"characc_time_recal";"charconc1_val";"charconc1_time";"charconc1_time_recal";"charconc2_val";"charconc2_time";"charconc2_time_recal";"geochem_Na";"geochem_SM_value";"geochem_SM";"geochem_Ca";"geochem_P";"geochem_K";"geochem_Mn";"geochem_Mg";"geochem_Al";"geochem_Fe";"geochem_time";"toc_val";"toc_time";"toc_time_recal";"age_depth (cm)";"age_depth_range (cm)";"age_lab_code";"age_dated_material";"age_dating_method";"age_date_uncal_BP (a)";"age_date_uncal_range (a)";"age_date_cal_BP_used (a)";"age_Calibration_curve";"age_Calibration_prog";"id";"TIME_MIN";"TIME_MAX"
"Kelemer_Kis_Mohos_To";"48.337154";"20.425663";"0.9";"310";"peat bog in undrained depression";"";"";"95";"0";"0";"-1";"-1";"-1";"-1";"-1";"-1";"3810";"4156";"458";"";"";"";"0.43";"4200";"";"";"";"";"";"8";"Cu";"16000";"0";"600";"600";"1200";"2000";"125";"3190";"";"";"";"608";"8";"deb-3296";"peat";"c14 bulk";"7379";"82";"8130";"INTCAL92";"Calib 3.0";"400262";"4000";"4000"
"Kelemer_Kis_Mohos_To";"48.337154";"20.425663";"0.9";"310";"peat bog in undrained depression";"";"";"93.5";"0";"0";"-1";"-1";"-1";"-1";"-1";"-1";"4000";"4360";"466";"";"";"";"0";"4400";"";"";"";"";"";"6";"Cu";"15000";"0";"600";"600";"1100";"2000";"100";"3280";"";"";"";"675";"0";"AA-11986";"plant macrofossil";"c14 AMS";"8020";"100";"8950";"INTCAL92";"Calib 3.0";"400263";"4000";"4000"
"Kelemer_Kis_Mohos_To";"48.337154";"20.425663";"0.9";"310";"peat bog in undrained depression";"";"";"84.5";"0";"0";"-1";"-1";"-1";"-1";"-1";"-1";"4200";"4538";"473";"";"";"";"0.1";"4590";"";"";"";"";"";"6";"Cu";"14500";"0";"600";"600";"1100";"1000";"125";"3370";"";"";"";"868";"0";"AA-11987";"plant macrofossil";"c14 AMS";"12495";"95";"14640";"INTCAL92";"Calib 3.0";"400264";"4000";"4000"
"Kelemer_Kis_Mohos_To";"48.337154";"20.425663";"0.9";"310";"peat bog in undrained depression";"";"";"95";"0";"0";"-1";"-1";"-1";"-1";"-1";"-1";"4400";"4743";"481";"";"";"";"0.35";"4750";"";"";"";"";"";"10";"Cu";"13000";"0";"500";"600";"900";"3000";"150";"3560";"";"";"";"";"";"";"";"";"";"";"";"";"";"400265";"4500";"4500"
"Kelemer_Kis_Mohos_To";"48.337154";"20.425663";"0.9";"310";"peat bog in undrained depression";"";"";"96";"0";"0";"-1";"-1";"-1";"-1";"-1";"-1";"4750";"4995";"495";"";"";"";"0.23";"5220";"";"";"";"";"";"12";"Cu";"14000";"0";"600";"700";"900";"3000";"125";"3720";"";"";"";"";"";"";"";"";"";"";"";"";"";"400267";"5000";"5000"
"Kelemer_Kis_Mohos_To";"48.337154";"20.425663";"0.9";"310";"peat bog in undrained depression";"";"";"93";"0";"0";"-1";"-1";"-1";"-1";"-1";"-1";"5000";"5140";"504";"";"";"";"0";"5490";"";"";"";"";"";"12";"Cu";"13000";"0";"600";"600";"900";"4000";"125";"3820";"";"";"";"";"";"";"";"";"";"";"";"";"";"400268";"5000";"5000"
"Kelemer_Kis_Mohos_To";"48.337154";"20.425663";"0.9";"310";"peat bog in undrained depression";"";"";"89.5";"0";"0";"-1";"-1";"-1";"-1";"-1";"-1";"5220";"5284";"513";"";"";"";"1.75";"5700";"";"";"";"";"";"25";"Cu";"14500";"0";"1200";"700";"1500";"8000";"200";"3910";"";"";"";"";"";"";"";"";"";"";"";"";"";"400269";"5000";"5000"
"Kelemer_Kis_Mohos_To";"48.337154";"20.425663";"0.9";"310";"peat bog in undrained depression";"";"";"88";"0";"0";"-1";"-1";"-1";"-1";"-1";"-1";"5490";"5444";"523";"";"";"";"0.35";"5980";"";"";"";"";"";"18";"Cu";"18500";"0";"700";"900";"1200";"6000";"150";"4000";"";"";"";"";"";"";"";"";"";"";"";"";"";"400270";"5500";"5500"
"Lake_Saint_Ana";"46.12855";"25.90087";"19.31";"950";"crater lake";"";"";"86";"0";"0";"0";"-1";"0";"0";"0";"2";"3680";"3719";"307";"";"";"";"";"";"";"1";"3900";"";"5640";"0";"Pb";"2400";"4950";"";"15";"1438";"22900";"3075";"3500";"";"";"";"";"";"";"";"";"";"";"";"";"";"400271";"3500";"3500"
"Kelemer_Kis_Mohos_To";"48.337154";"20.425663";"0.9";"310";"peat bog in undrained depression";"";"";"93";"0";"0";"-1";"-1";"-1";"-1";"-1";"-1";"5700";"5764";"531";"";"";"";"0.2";"6200";"";"";"";"";"";"21";"Cu";"17500";"0";"600";"900";"1200";"4000";"125";"4100";"";"";"";"";"";"";"";"";"";"";"";"";"";"400272";"5500";"5500"
"Kelemer_Kis_Mohos_To";"48.337154";"20.425663";"0.9";"310";"peat bog in undrained depression";"";"";"92.5";"0";"0";"-1";"-1";"-1";"-1";"-1";"-1";"5980";"6341";"543";"";"";"";"0.13";"6480";"";"";"";"";"";"16";"Cu";"18500";"0";"700";"900";"1200";"3000";"125";"4200";"";"";"";"";"";"";"";"";"";"";"";"";"";"400273";"6000";"6000"
"Kelemer_Kis_Mohos_To";"48.337154";"20.425663";"0.9";"310";"peat bog in undrained depression";"";"";"90.5";"0";"0";"-1";"-1";"-1";"-1";"-1";"-1";"6200";"6725";"551";"";"";"";"0.2";"6700";"";"";"";"";"";"15";"Cu";"16500";"0";"800";"800";"1200";"5000";"125";"4300";"";"";"";"";"";"";"";"";"";"";"";"";"";"400274";"6000";"6000"
"Kelemer_Kis_Mohos_To";"48.337154";"20.425663";"0.9";"310";"peat bog in undrained depression";"";"";"90.5";"0";"0";"-1";"-1";"-1";"-1";"-1";"-1";"6480";"7201";"562";"";"";"";"1.68";"6900";"";"";"";"";"";"17";"Cu";"18500";"0";"2300";"1000";"2900";"5000";"200";"4350";"";"";"";"";"";"";"";"";"";"";"";"";"";"400275";"6500";"6500"
"Kelemer_Kis_Mohos_To";"48.337154";"20.425663";"0.9";"310";"peat bog in undrained depression";"";"";"90.5";"0";"0";"-1";"-1";"-1";"-1";"-1";"-1";"6700";"7375";"570";"";"";"";"0.3";"7190";"";"";"";"";"";"17";"Cu";"11000";"2000";"2200";"700";"2600";"10000";"225";"4410";"";"";"";"";"";"";"";"";"";"";"";"";"";"400276";"6500";"6500"
"Kelemer_Kis_Mohos_To";"48.337154";"20.425663";"0.9";"310";"peat bog in undrained depression";"";"";"59";"0";"0";"-1";"-1";"-1";"-1";"-1";"-1";"6900";"7549";"578";"";"";"";"4.6";"7320";"";"";"";"";"";"16";"Cu";"13000";"1000";"1200";"600";"1300";"5000";"100";"4500";"";"";"";"";"";"";"";"";"";"";"";"";"";"400277";"7000";"7000"
"Kelemer_Kis_Mohos_To";"48.337154";"20.425663";"0.9";"310";"peat bog in undrained depression";"";"";"87";"0";"0";"-1";"-1";"-1";"-1";"-1";"-1";"7190";"7788";"589";"";"";"";"";"";"";"";"";"";"";"32";"Cu";"13500";"1000";"1900";"600";"2000";"12000";"175";"4600";"";"";"";"";"";"";"";"";"";"";"";"";"";"400278";"7000";"7000"
"Kelemer_Kis_Mohos_To";"48.337154";"20.425663";"0.9";"310";"peat bog in undrained depression";"";"";"46";"0";"0";"-1";"-1";"-1";"-1";"-1";"-1";"7320";"8006";"599";"";"";"";"";"";"";"";"";"";"";"17";"Cu";"12500";"750";"1300";"600";"1300";"7000";"100";"4700";"";"";"";"";"";"";"";"";"";"";"";"";"";"400279";"7500";"7500"
"Avrig";"45.71424";"24.394729";"10";"400";"peat bog in depression due to landslide, or oxbow";"";"";"85.5";"1";"0.5";"0.5";"0";"0";"-1";"0";"-1";"";"2922";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"185";"1";"Poz 786";"peat";"c14 bulk";"5120";"50";"5840";"INTCAL04";"Calib Rev 4.4";"400002";"0";"0"
"Lake_Saint_Ana";"46.12855";"25.90087";"19.31";"950";"crater lake";"";"";"81";"0";"0";"0.2";"-1";"0";"0";"0";"1.5";"4550";"4580";"332";"";"";"";"";"";"";"2";"4850";"";"5080";"17";"Pb";"2180";"4780";"";"5.9";"1500";"20000";"2460";"4420";"";"";"";"";"";"";"";"";"";"";"";"";"";"400315";"4500";"4500"
"Lake_Saint_Ana";"46.12855";"25.90087";"19.31";"950";"crater lake";"";"";"81";"0";"0";"0";"-1";"0";"0.2";"0";"0.6";"4700";"4724";"336";"";"";"";"";"";"";"0";"5020";"";"4730";"0";"Pb";"1570";"4270";"";"44";"1180";"20000";"2010";"4600";"";"";"";"";"";"";"";"";"";"";"";"";"";"400316";"4500";"4500"
"Lake_Saint_Ana";"46.12855";"25.90087";"19.31";"950";"crater lake";"";"";"84";"0";"0";"0";"-1";"0";"0";"0";"0.8";"4900";"4832";"339";"";"";"";"";"";"";"0";"5170";"";"6980";"0";"Pb";"3050";"3940";"";"25";"1238";"15600";"2380";"4730";"";"";"";"";"";"";"";"";"";"";"";"";"";"400317";"5000";"5000"
"Lake_Saint_Ana";"46.12855";"25.90087";"19.31";"950";"crater lake";"";"";"77";"0";"0";"0";"-1";"0";"0";"0.2";"1.5";"5100";"5120";"347";"";"";"";"";"";"";"0";"5620";"";"5370";"0";"Pb";"1460";"4160";"";"0";"1140";"14700";"1500";"5030";"";"";"";"";"";"";"";"";"";"";"";"";"";"400319";"5000";"5000"
"Lake_Saint_Ana";"46.12855";"25.90087";"19.31";"950";"crater lake";"";"";"76";"0";"0";"0";"-1";"0";"0";"0";"0.9";"5300";"5264";"351";"";"";"";"";"";"";"0";"5980";"";"6460";"0";"Pb";"1840";"3730";"";"3.1";"980";"13300";"2720";"5200";"";"";"";"";"";"";"";"";"";"";"";"";"";"400320";"5500";"5500"
"Lake_Saint_Ana";"46.12855";"25.90087";"19.31";"950";"crater lake";"";"";"71";"0";"0";"0";"-1";"0";"0";"0";"0";"5600";"5552";"359";"";"";"";"";"";"";"1";"6375";"";"6660";"0";"Pb";"1370";"4950";"";"0";"1100";"15200";"1570";"5500";"";"";"";"";"";"";"";"";"";"";"";"";"";"400322";"5500";"5500"
"Lake_Saint_Ana";"46.12855";"25.90087";"19.31";"950";"crater lake";"";"";"68";"0";"0";"0";"-1";"0";"0";"0";"1.5";"5850";"5878";"363";"";"";"";"";"";"";"1";"6700";"";"6460";"0";"Pb";"2650";"2370";"";"10";"1025";"12400";"3160";"5650";"";"";"";"";"";"";"";"";"";"";"";"";"";"400323";"6000";"6000"
"Lake_Saint_Ana";"46.12855";"25.90087";"19.31";"950";"crater lake";"";"";"65";"0";"0";"0";"-1";"0";"0";"0";"0.3";"6100";"6203";"367";"";"";"";"";"";"";"";"";"";"6980";"0";"Pb";"3540";"2680";"";"18";"1255";"11500";"1570";"5800";"";"";"";"";"";"";"";"";"";"";"";"";"";"400324";"6000";"6000"
"Lake_Saint_Ana";"46.12855";"25.90087";"19.31";"950";"crater lake";"";"";"57";"0";"0";"0";"-1";"0";"0";"0";"2.1";"6300";"6529";"371";"";"";"";"";"";"";"";"";"";"6460";"0";"Pb";"3820";"2920";"";"22";"1180";"8100";"2420";"5970";"";"";"";"";"";"";"";"";"";"";"";"";"";"400325";"6500";"6500"
"Lake_Saint_Ana";"46.12855";"25.90087";"19.31";"950";"crater lake";"";"";"57";"0";"0";"0";"-1";"0";"0";"0";"0.5";"6600";"6855";"375";"";"";"";"";"";"";"";"";"";"7360";"0";"Pb";"4580";"3560";"";"61";"1430";"9650";"4575";"6150";"";"";"";"";"";"";"";"";"";"";"";"";"";"400326";"6500";"6500"
"Lake_Saint_Ana";"46.12855";"25.90087";"19.31";"950";"crater lake";"";"";"58";"0";"0";"0";"-1";"0";"0";"0";"0";"6800";"7181";"379";"";"";"";"";"";"";"";"";"";"9380";"0";"Pb";"3470";"2980";"";"39.1";"1350";"9650";"3650";"6330";"";"";"";"";"";"";"";"";"";"";"";"";"";"400327";"7000";"7000"
"Lake_Saint_Ana";"46.12855";"25.90087";"19.31";"950";"crater lake";"";"";"58";"0";"0";"0";"-1";"0";"0.2";"0";"0.2";"7100";"7506";"383";"";"";"";"";"";"";"";"";"";"7060";"0";"Pb";"3540";"1500";"";"43.2";"1388";"6300";"3000";"6480";"";"";"";"";"";"";"";"";"";"";"";"";"";"400328";"7000";"7000"
"Luci";"46.2969";"25.7375";"120";"1080";"peat bog in crater";"";"";"97.8";"0.5";"0";"0";"";"";"";"0";"";"3990";"3990";"170";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"150";"2";"Poz-729";"";"c14 AMS";"2460";"40";"2540";"INTCAL09";"clam.r";"400331";"4000";"4000"
"Luci";"46.2969";"25.7375";"120";"1080";"peat bog in crater";"";"";"96.3";"0";"0";"0.5";"";"";"";"0";"";"4100";"4100";"175";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"190";"2";"Poz-724";"";"c14 AMS";"4150";"35";"4340";"INTCAL09";"clam.r";"400332";"4000";"4000"
"Luci";"46.2969";"25.7375";"120";"1080";"peat bog in crater";"";"";"98.8";"0";"0";"0";"";"";"";"0";"";"4200";"4200";"180";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"215";"2";"Poz-730";"";"c14 AMS";"4900";"45";"5070";"INTCAL09";"clam.r";"400333";"4000";"4000"
"Luci";"46.2969";"25.7375";"120";"1080";"peat bog in crater";"";"";"93.8";"0.5";"0";"0.5";"";"";"";"0";"";"4330";"4330";"185";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"305";"2";"Gif A101587";"";"c14 AMS";"5480";"90";"6350";"INTCAL09";"clam.r";"400334";"4500";"4500"
"Luci";"46.2969";"25.7375";"120";"1080";"peat bog in crater";"";"";"97.8";"0";"0";"0.5";"";"";"";"0";"";"4450";"4450";"190";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"485";"2";"Gif A101588";"";"c14 AMS";"7490";"90";"8400";"INTCAL09";"clam.r";"400335";"4500";"4500"
"Luci";"46.2969";"25.7375";"120";"1080";"peat bog in crater";"";"";"97.8";"0";"0";"0";"";"";"";"0";"";"4590";"4590";"195";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"490";"2";"Gif A101589";"";"c14 AMS";"7590";"90";"8370";"INTCAL09";"clam.r";"400336";"4500";"4500"
"Luci";"46.2969";"25.7375";"120";"1080";"peat bog in crater";"";"";"95.3";"0";"0.5";"0.5";"";"";"";"0";"";"4700";"4700";"200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"615";"2";"Poz-654";"";"c14 AMS";"9350";"45";"10230";"INTCAL09";"clam.r";"400337";"4500";"4500"
"Luci";"46.2969";"25.7375";"120";"1080";"peat bog in crater";"";"";"93.3";"0";"0";"0.5";"";"";"";"0";"";"4820";"4820";"205";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"655";"2";"Poz-653";"";"c14 AMS";"9420";"50";"11410";"INTCAL09";"clam.r";"400338";"5000";"5000"
"Luci";"46.2969";"25.7375";"120";"1080";"peat bog in crater";"";"";"95.5";"0";"0";"0";"";"";"";"0";"";"4950";"4950";"210";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"685";"2";"Poz-658";"";"c14 AMS";"10830";"50";"12850";"INTCAL09";"clam.r";"400339";"5000";"5000"
"Luci";"46.2969";"25.7375";"120";"1080";"peat bog in crater";"";"";"92.5";"0";"0";"0.5";"";"";"";"0";"";"5050";"5050";"215";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"700";"2";"Poz-727";"";"c14 AMS";"11310";"60";"13515";"INTCAL09";"clam.r";"400340";"5000";"5000"
"Luci";"46.2969";"25.7375";"120";"1080";"peat bog in crater";"";"";"92.5";"0";"0";"0";"";"";"";"0";"";"5130";"5130";"220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"715";"2";"Poz-726";"";"c14 AMS";"11850";"60";"14250";"INTCAL09";"clam.r";"400341";"5000";"5000"
"Luci";"46.2969";"25.7375";"120";"1080";"peat bog in crater";"";"";"91.8";"0";"0";"0.5";"";"";"";"0";"";"5280";"5280";"230";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400343";"5500";"5500"
"Luci";"46.2969";"25.7375";"120";"1080";"peat bog in crater";"";"";"97.3";"0";"0";"0";"";"";"";"0";"";"5360";"5360";"235";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400344";"5500";"5500"
"Luci";"46.2969";"25.7375";"120";"1080";"peat bog in crater";"";"";"95.5";"0";"0.5";"0.5";"";"";"";"0";"";"5450";"5450";"240";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400345";"5500";"5500"
"Luci";"46.2969";"25.7375";"120";"1080";"peat bog in crater";"";"";"89.3";"0";"0";"0";"";"";"";"0";"";"5530";"5530";"245";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400346";"5500";"5500"
"Luci";"46.2969";"25.7375";"120";"1080";"peat bog in crater";"";"";"92.3";"0";"0";"0.5";"";"";"";"0";"";"5610";"5610";"250";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400347";"5500";"5500"
"Luci";"46.2969";"25.7375";"120";"1080";"peat bog in crater";"";"";"91.8";"0";"0";"0";"";"";"";"0";"";"5690";"5690";"255";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400348";"5500";"5500"
"Luci";"46.2969";"25.7375";"120";"1080";"peat bog in crater";"";"";"88.3";"0";"0";"0";"";"";"";"0";"";"5770";"5770";"260";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400349";"6000";"6000"
"Luci";"46.2969";"25.7375";"120";"1080";"peat bog in crater";"";"";"92.3";"0";"0";"0";"";"";"";"0";"";"5850";"5850";"265";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400350";"6000";"6000"
"Luci";"46.2969";"25.7375";"120";"1080";"peat bog in crater";"";"";"93.3";"0";"0";"0";"";"";"";"0";"";"5920";"5920";"270";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400351";"6000";"6000"
"Luci";"46.2969";"25.7375";"120";"1080";"peat bog in crater";"";"";"95.8";"0";"0";"0";"";"";"";"0.5";"";"6000";"6000";"275";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400352";"6000";"6000"
"Luci";"46.2969";"25.7375";"120";"1080";"peat bog in crater";"";"";"91.8";"0";"0";"0.5";"";"";"";"0";"";"6050";"6050";"280";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400353";"6000";"6000"
"Luci";"46.2969";"25.7375";"120";"1080";"peat bog in crater";"";"";"91.3";"0";"0.5";"0";"";"";"";"0";"";"6100";"6100";"285";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400354";"6000";"6000"
"Luci";"46.2969";"25.7375";"120";"1080";"peat bog in crater";"";"";"91.3";"0";"0";"0";"";"";"";"0";"";"6150";"6150";"290";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400355";"6000";"6000"
"Luci";"46.2969";"25.7375";"120";"1080";"peat bog in crater";"";"";"92.3";"0";"0";"0.5";"";"";"";"0";"";"6190";"6190";"295";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400356";"6000";"6000"
"Luci";"46.2969";"25.7375";"120";"1080";"peat bog in crater";"";"";"95";"0";"0";"0";"";"";"";"0";"";"6240";"6240";"300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400357";"6000";"6000"
"Luci";"46.2969";"25.7375";"120";"1080";"peat bog in crater";"";"";"87.3";"0";"0.5";"0";"";"";"";"0";"";"6280";"6280";"305";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400358";"6500";"6500"
"Luci";"46.2969";"25.7375";"120";"1080";"peat bog in crater";"";"";"91.8";"0";"0";"0";"";"";"";"0";"";"6330";"6330";"310";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400359";"6500";"6500"
"Luci";"46.2969";"25.7375";"120";"1080";"peat bog in crater";"";"";"96";"0";"0.5";"0";"";"";"";"0";"";"6380";"6380";"315";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400360";"6500";"6500"
"Luci";"46.2969";"25.7375";"120";"1080";"peat bog in crater";"";"";"92.8";"0";"0";"0";"";"";"";"0";"";"6470";"6470";"325";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400362";"6500";"6500"
"Luci";"46.2969";"25.7375";"120";"1080";"peat bog in crater";"";"";"91.3";"0";"0";"0";"";"";"";"0.5";"";"6510";"6510";"330";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400363";"6500";"6500"
"Luci";"46.2969";"25.7375";"120";"1080";"peat bog in crater";"";"";"92.3";"0";"0";"0";"";"";"";"0";"";"6560";"6560";"335";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400364";"6500";"6500"
"Luci";"46.2969";"25.7375";"120";"1080";"peat bog in crater";"";"";"90.5";"0";"0";"0";"";"";"";"0";"";"6600";"6600";"340";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400365";"6500";"6500"
"Luci";"46.2969";"25.7375";"120";"1080";"peat bog in crater";"";"";"93.8";"0";"0";"0.5";"";"";"";"0";"";"6650";"6650";"345";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400366";"6500";"6500"
"Luci";"46.2969";"25.7375";"120";"1080";"peat bog in crater";"";"";"83.5";"0";"0";"0";"";"";"";"0";"";"6700";"6700";"350";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400367";"6500";"6500"
"Luci";"46.2969";"25.7375";"120";"1080";"peat bog in crater";"";"";"91";"0";"0";"0";"";"";"";"0";"";"6740";"6740";"355";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400368";"6500";"6500"
"Luci";"46.2969";"25.7375";"120";"1080";"peat bog in crater";"";"";"94.3";"0";"0";"0";"";"";"";"0";"";"6790";"6790";"360";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400369";"7000";"7000"
"Luci";"46.2969";"25.7375";"120";"1080";"peat bog in crater";"";"";"93.8";"0";"0";"0";"";"";"";"0.5";"";"6840";"6840";"365";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400370";"7000";"7000"
"Luci";"46.2969";"25.7375";"120";"1080";"peat bog in crater";"";"";"90.8";"0";"0";"0";"";"";"";"0";"";"6890";"6890";"370";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400371";"7000";"7000"
"Luci";"46.2969";"25.7375";"120";"1080";"peat bog in crater";"";"";"93.8";"0";"0";"0";"";"";"";"0";"";"6940";"6940";"375";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400372";"7000";"7000"
"Luci";"46.2969";"25.7375";"120";"1080";"peat bog in crater";"";"";"85.3";"0";"0";"0";"";"";"";"0";"";"6990";"6990";"380";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400373";"7000";"7000"
"Luci";"46.2969";"25.7375";"120";"1080";"peat bog in crater";"";"";"79.3";"0";"0";"0";"";"";"";"0";"";"7050";"7050";"385";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400374";"7000";"7000"
"Mohos1";"46.13372";"25.904647";"80";"1050";"peat bog in large crater";"";"";"95";"0";"0";"0";"0";"0";"-1";"0";"-1";"3690";"3697";"495";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"490";"0";"Gds 9767";"peat";"c14 bulk";"3310";"170";"3561";"INTCAL09";"clam.r";"400375";"3500";"3500"
"Mohos1";"46.13372";"25.904647";"80";"1050";"peat bog in large crater";"";"";"93";"0";"0";"0";"0";"0";"-1";"0";"-1";"3820";"3833";"500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"535";"0";"Gds 9761";"peat";"c14 bulk";"4220";"180";"4760";"INTCAL09";"clam.r";"400376";"4000";"4000"
"Mohos1";"46.13372";"25.904647";"80";"1050";"peat bog in large crater";"";"";"85";"0";"0";"0";"0";"0";"-1";"0";"-1";"3900";"3969";"505";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"585";"0";"Gds 9783";"peat";"c14 bulk";"5070";"220";"5838";"INTCAL09";"clam.r";"400377";"4000";"4000"
"Mohos1";"46.13372";"25.904647";"80";"1050";"peat bog in large crater";"";"";"94";"0";"0";"0";"0";"0";"-1";"0";"-1";"4100";"4105";"510";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"645";"0";"Gds 9763";"peat";"c14 bulk";"6230";"240";"7069";"INTCAL09";"clam.r";"400378";"4000";"4000"
