"AnzahlFund";"StatistikFunde";"FindID";"Storage_refID";"Context_refID";"Site_refID";"Excavation_Number";"Object_Description";"Decoration_Description";"UseWear_Description";"Preservation_Condition";"Preservation_Status";"Find_Material";"Production_Quality";"Surface_Treatment";"Find_Category";"OtherTextileTools_Height_max_mm";"OtherTextileTools_Height_min_mm";"OtherTextileTools_Thickness_min_mm";"OtherTextileTools_Thickness_max_mm";"OtherTextileTools_Width_min_mm";"OtherTextileTools_Width_max_mm";"OtherTextileTools_Length_max_mm";"OtherTextileTools_Length_min_mm";"OtherTextileTools_Diameter_max_mm";"OtherTextileTools_Diameter_min_mm";"OtherTextileTools_Hole_Shape";"Spinning_bowl_Height_mm";"Spinning_bowl_Thickness_mm";"Spinning_Bowl_Rim_Diameter_mm";"Spinning_bowl_Base_Diameter_mm";"Spinning_Bowl_Number_of_Handles";"Spinning_bowl_Thickness_of_Handles_mm";"Loomweights_type_Valuelist";"Loomweight_Weight_in_g";"Loomweight_Weight_if_not_complete";"Loomweight_Estimated_full_weight";"Loomweight_Diameter_mm";"Loomweight_Height_mm";"Loomweight_Thickness_mm";"Loomweight_Width_mm";"Loomweight_Position_of_holes";"Loomweight_Number_of_holes";"Loomweight_Holediameter_range_mm";"Loomweight_Groove";"Fibre_Material_SystemA";"Fibre_Material_SystemB";"Thread_Spindirection_SystemA";"Thread_Spindirection_SystemB";"Thread_Spinangle_SystemA";"Thread_Spinangle_SystemB";"Textile_Weave";"Textile_Structure";"Textile_Material_analysis";"WarpWeft";"Thread_Fibre_Count_SystemA";"Thread_Fibre_Count_SystemB";"Threads_per_cm_SystemA";"Threads_per_cm_SystemB";"Needle_Thickness_at_midshaft";"Needle_Shape_of_head";"Needle_Shape_of_eye";"Needle_Eye_size_max_mm";"Needle_Length_mm";"Needle_Thickness_mm";"Spindlewhorl_Weight_in_g";"Spindlewhorl_Weight_if_not_complete_g";"Spindlewhorl_Estimated_full_weight";"Spindlewhorl_Diameter_in_mm";"Spindlewhorl_Height_in_mm";"Spindlewhorl_Holediameter_mm";"Spindlewhorl_type_Valuelist";"Spindlewhorl_Hole_shape_Valuelist";"Shuttle_Width_max_mm";"Shuttle_Width_min_mm";"Shuttle_Length_min_mm";"Shuttle_Length_max_mm";"Shuttle_Thickness_max_mm";"Shuttle_Opening";"Iconographic_Object_Height_max_mm";"Iconographic_Object_Length_max_mm";"Iconographic_Object_Width_max_mm";"Iconographic_Object_Type";"Iconographic_Object_Representation";"Textile_Fibre_Thickness";"Imprinted_Object_Height_mm";"Imprinted_Object_Length_mm";"Imprinted_Object_Width_mm";"Find_Category Anzahl";"Thread_diameter_mm_SystemA";"Thread_diameter_mm_SystemB";"Fibre_diameter_µm_SystemA";"Fibre_diameter_µm_SystemB";"Ply_SystemA";"Ply_SystemB";"Textile_Parenthetical_NotationalSystemA";"Textile_Parenthetical_NotationalSystemB";"Fibre_diameter_mean_SystemA";"Fibre_diameter_mean_SystemB";"Kemp_diameter_SystemB";"Kemp_diameter_SystemA";"Statistikspinnwirtel";"StatistikTextilien";"StatistikWebgewichte";"StatistikSpools";"StatistikTextileImprints";"StatistikPin";"StatistikIconogrphy";"StatistikBrush";"Impression_TwistdirectionA";"Impression_TwistdirectionB";"Impression_Twistangle_°A";"Impression_Twistangle_°B";"Impression_Dimensions_maxLength_mm";"Impression_Dimensions_maxWidth_mm";"Impression_Depth";"Impression_Depth_in%of_cord";"Impression_Twists_in_2cm";"Impression_single_threads_mean_diameter_mmA";"Impression_single_threads_mean_diameter_mmB";"Hollow";"AuswertungANIMALFIBRES";"AuswertungVEGETABLEFIBRES";"AuswertungUNDETERMINED";"SpinnwirtelTypSchmidt";"Statistikfeld SWGewicht";"Statistikfeld SW";"Anzahl HöheDurchmesserGewicht";"AuswertungSW";"Gewicht_min";"Gewicht_SW_max";"Ratio DurchmesserdurchHöhe";"Zeitscheiben";"Auswertung Perforated Ceramic Discs";"MittelwertHöhe";"MittelwertGewicht";"MittelwertDurchmesser";"Feld 185";"Decoration";"SWmodel_durchlocht";"SiteID";"Site_Name";"Longitude";"Latitude";"GeonamesID";"Datierungen";"Datierungen End";"Datierungen Kopie";"Datierungen End Kopie";"AuswertungFormelTEX";"AuswertungFormelTEXIMPR";"AuswertungFormelTEXPSEUD";"Auswertung Perforated Ceramic Discs2";"MittelwertHöhe2";"MittelwertGewicht2";"MittelwertDurchmesser2";"Georegion";"Georegion Kopie";"TIME_MIN";"TIME_MAX";"id"
"1";"2759";"C00176";"";"63503952231";"63503619117";"379.7";"Spinnwirtel Form g Tc, bikonisch mit  halsartiger Wulst an beiden Enden der Lochung (miniaturradförmig), grauschwarz gebrannter Ton";"";"";"";"";"Fired Clay";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"7,6";"";"";"27";"14";"4";"Miniatur Wheel";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"g";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"1,9285714285714286";"4500-4000";"";"";"";"";"";"";"0";"63503619117";"Norsuntepe";"39,47";"38,618889";"N.A.";"4300";"2000";"No Textiles";"No Textiles";"0";"0";"0";"";"";"";"";"Upper Euphrates";"Ostanatolien";"4500";"2000";"300218"
"1";"2759";"C00177";"";"63503952262";"63503619117";"379.8";"Spinnwirtel Form g Tc, bikonisch mit  halsartiger Wulst an beiden Enden der Lochung (miniaturradförmig), grauschwarz gebrannter Ton";"";"";"";"";"Fired Clay";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"11,6";"";"";"28";"22";"7";"Miniatur Wheel";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"g";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"1,2727272727272727";"1000-500";"";"";"";"";"";"";"0";"63503619117";"Norsuntepe";"39,47";"38,618889";"N.A.";"4300";"2000";"No Textiles";"No Textiles";"0";"0";"0";"";"";"";"";"Upper Euphrates";"Ostanatolien";"4500";"2000";"300219"
"1";"2759";"C00178";"";"63503952298";"63503619117";"379.9";"Spinnwirtel Form g Tc, bikonisch mit  halsartiger Wulst an beiden Enden der Lochung (miniaturradförmig), grauschwarz gebrannter Ton";"";"";"";"";"Fired Clay";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"13,4";"";"41";"19";"7";"Miniatur Wheel";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"g";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"2,1578947368421053";"4500-4000";"";"";"";"";"";"";"0";"63503619117";"Norsuntepe";"39,47";"38,618889";"N.A.";"4300";"2000";"No Textiles";"No Textiles";"0";"0";"0";"";"";"";"";"Upper Euphrates";"Ostanatolien";"4500";"2000";"300220"
"1";"2759";"C00179";"";"63503952376";"63503619117";"379.10";"Spinnwirtel Form g Tc, bikonisch mit  halsartiger Wulst an beiden Enden der Lochung (miniaturradförmig), grauschwarz gebrannter Ton";"";"";"";"";"Fired Clay";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"20";"12";"3";"Miniatur Wheel";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"g";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"1,6666666666666667";"N.A.";"";"";"";"";"";"";"0";"63503619117";"Norsuntepe";"39,47";"38,618889";"N.A.";"4300";"2000";"No Textiles";"No Textiles";"0";"0";"0";"";"";"";"";"Upper Euphrates";"Ostanatolien";"4500";"2000";"300221"
"1";"2759";"C00180";"";"63503952406";"63503619117";"379.11";"Spinnwirtel Form g Tc, bikonisch mit  halsartiger Wulst an beiden Enden der Lochung (miniaturradförmig), grauschwarz  gebrannter Ton";"";"";"";"";"Fired Clay";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"5,2";"";"";"21";"14";"5";"Miniatur Wheel";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"g";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"1,5";"4500-4000";"";"";"";"";"";"";"0";"63503619117";"Norsuntepe";"39,47";"38,618889";"N.A.";"4300";"2000";"No Textiles";"No Textiles";"0";"0";"0";"";"";"";"";"Upper Euphrates";"Ostanatolien";"4500";"2000";"300222"
"1";"2759";"C00181";"";"63503952429";"63503619117";"380.1";"Spinnwirtel Form h Tc, bikonisch die eine Hälfte konvex die andere konkav geschwungen, grauschwarz gebrannter Ton";"";"";"";"";"Fired Clay";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"30";"17";"3";"Biconical";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"h";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"1,7647058823529412";"1000-500";"";"";"";"";"";"";"0";"63503619117";"Norsuntepe";"39,47";"38,618889";"N.A.";"4300";"2000";"No Textiles";"No Textiles";"0";"0";"0";"";"";"";"";"Upper Euphrates";"Ostanatolien";"4500";"2000";"300223"
"1";"2759";"C00182";"";"63503952533";"63503619117";"380.2";"Spinnwirtel Form h Te, bikonisch die eine Hälfte konvex die andere konkav geschwungen,  gebrannter Ton weißer überzug";"";"";"";"";"Clay";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"34";"17";"4";"Biconical";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"h";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"2";"1000-500";"";"";"";"";"";"";"0";"63503619117";"Norsuntepe";"39,47";"38,618889";"N.A.";"4300";"2000";"No Textiles";"No Textiles";"0";"0";"0";"";"";"";"";"Upper Euphrates";"Ostanatolien";"4500";"2000";"300224"
"1";"2759";"C00183";"";"63503952550";"63503619117";"380.3";"Spinnwirtel Form h Tc, bikonisch die eine Hälfte konvex die andere konkav geschwungen, Ton";"";"";"";"";"Clay";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"23";"";"";"Biconical";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"h";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"?";"N.A.";"";"";"";"";"";"";"0";"63503619117";"Norsuntepe";"39,47";"38,618889";"N.A.";"4300";"2000";"No Textiles";"No Textiles";"0";"0";"0";"";"";"";"";"Upper Euphrates";"Ostanatolien";"4500";"2000";"300225"
"1";"2759";"C00184";"";"63503952572";"63503619117";"380.4";"Spinnwirtel Form h Ta, bikonisch die eine Hälfte konvex die andere konkav geschwungen, ungebrannter Ton";"";"";"";"";"Clay";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"25";"12";"3";"Biconical";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"h";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"2,0833333333333333";"3500-3000";"";"";"";"";"";"";"0";"63503619117";"Norsuntepe";"39,47";"38,618889";"N.A.";"4300";"2000";"No Textiles";"No Textiles";"0";"0";"0";"";"";"";"";"Upper Euphrates";"Ostanatolien";"4500";"2000";"300226"
"1";"2759";"C00185";"";"63503952593";"63503619117";"380.5";"Spinnwirtel Form h Tc, bikonisch die eine Hälfte konvex die andere konkav geschwungen, grauschwarz gebrannter Ton";"";"";"";"";"Clay";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"22";"17";"2";"Biconical";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"h";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"1,2941176470588235";"N.A.";"";"";"";"";"";"";"0";"63503619117";"Norsuntepe";"39,47";"38,618889";"N.A.";"4300";"2000";"No Textiles";"No Textiles";"0";"0";"0";"";"";"";"";"Upper Euphrates";"Ostanatolien";"4500";"2000";"300227"
"1";"2759";"C00186";"";"63503952608";"63503619117";"380.6";"Spinnwirtel Form h Tb, bikonisch die eine Hälfte konvex die andere konkav geschwungen, oxidierend rot gebrannter Ton";"";"";"";"";"Fired Clay";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"18";"14";"3";"Biconical";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"h";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"1,2857142857142857";"N.A.";"";"";"";"";"";"";"0";"63503619117";"Norsuntepe";"39,47";"38,618889";"N.A.";"4300";"2000";"No Textiles";"No Textiles";"0";"0";"0";"";"";"";"";"Upper Euphrates";"Ostanatolien";"4500";"2000";"300228"
"1";"2759";"C00187";"";"63503952649";"63503619117";"382.1";"Spinnwirtel Form f T, bikonisch, Ton";"";"";"";"";"Clay";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"31";"20";"";"Biconical";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"f";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"1,55";"N.A.";"";"";"";"";"";"";"0";"63503619117";"Norsuntepe";"39,47";"38,618889";"N.A.";"4300";"2000";"No Textiles";"No Textiles";"0";"0";"0";"";"";"";"";"Upper Euphrates";"Ostanatolien";"4500";"2000";"300229"
"1";"2759";"C00188";"";"63503953701";"63503619117";"382.2";"Spinnwirtel Form f Tb, bikonisch, oxidierend rot gebrannter Ton";"";"";"";"";"Fired Clay";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"24";"16";"5";"Biconical";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"f";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"1,5";"N.A.";"";"";"";"";"";"";"0";"63503619117";"Norsuntepe";"39,47";"38,618889";"N.A.";"4300";"2000";"No Textiles";"No Textiles";"0";"0";"0";"";"";"";"";"Upper Euphrates";"Ostanatolien";"4500";"2000";"300230"
"1";"2759";"C00189";"";"63503953723";"63503619117";"382.3";"Spinnwirtel Form f Tb, bikonisch, oxidierend rot gebrannter Ton";"";"";"";"";"Fired Clay";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"34";"24";"3";"Biconical";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"f";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"1,4166666666666667";"1000-500";"";"";"";"";"";"";"0";"63503619117";"Norsuntepe";"39,47";"38,618889";"N.A.";"4300";"2000";"No Textiles";"No Textiles";"0";"0";"0";"";"";"";"";"Upper Euphrates";"Ostanatolien";"4500";"2000";"300231"
"1";"2759";"C00190";"";"63503953743";"63503619117";"382.4";"Spinnwirtel Form f T, bikonisch, Ton";"";"";"";"";"Clay";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"23";"13";"";"Biconical";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"f";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"1,7692307692307692";"1000-500";"";"";"";"";"";"";"0";"63503619117";"Norsuntepe";"39,47";"38,618889";"N.A.";"4300";"2000";"No Textiles";"No Textiles";"0";"0";"0";"";"";"";"";"Upper Euphrates";"Ostanatolien";"4500";"2000";"300232"
"1";"2759";"C00191";"";"63503953766";"63503619117";"382.5";"Spinnwirtel Form f T, bikonisch, Ton";"";"";"";"";"Clay";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"30";"22";"";"Biconical";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"f";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"1,3636363636363636";"N.A.";"";"";"";"";"";"";"0";"63503619117";"Norsuntepe";"39,47";"38,618889";"N.A.";"4300";"2000";"No Textiles";"No Textiles";"0";"0";"0";"";"";"";"";"Upper Euphrates";"Ostanatolien";"4500";"2000";"300233"
"1";"2759";"C00192";"";"63503953783";"63503619117";"382.6";"Spinnwirtel Form f T, bikonisch, Ton";"";"";"";"";"Clay";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"32";"22";"5";"Biconical";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"f";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"1,4545454545454545";"N.A.";"";"";"";"";"";"";"0";"63503619117";"Norsuntepe";"39,47";"38,618889";"N.A.";"4300";"2000";"No Textiles";"No Textiles";"0";"0";"0";"";"";"";"";"Upper Euphrates";"Ostanatolien";"4500";"2000";"300234"
"1";"2759";"C00193";"";"63503953800";"63503619117";"382.7";"Spinnwirtel Form f T, bikonisch, Ton";"";"";"";"";"Clay";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"26";"28";"5";"Biconical";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"f";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";",9285714285714286";"N.A.";"";"";"";"";"";"";"0";"63503619117";"Norsuntepe";"39,47";"38,618889";"N.A.";"4300";"2000";"No Textiles";"No Textiles";"0";"0";"0";"";"";"";"";"Upper Euphrates";"Ostanatolien";"4500";"2000";"300235"
"1";"2759";"C00194";"";"63503953821";"63503619117";"382.8";"Spinnwirtel Form f T, bikonisch, Ton";"";"";"";"";"Clay";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"26";"12";"4";"Biconical";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"f";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"2,1666666666666667";"1000-500";"";"";"";"";"";"";"0";"63503619117";"Norsuntepe";"39,47";"38,618889";"N.A.";"4300";"2000";"No Textiles";"No Textiles";"0";"0";"0";"";"";"";"";"Upper Euphrates";"Ostanatolien";"4500";"2000";"300236"
"1";"2759";"C00195";"";"63503953853";"63503619117";"382.9";"Spinnwirtel Form f Tb, bikonisch, oxidierend rot gebrannter Ton";"";"";"";"";"Fired Clay";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"36";"29";"5";"Biconical";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"f";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"1,2413793103448276";"N.A.";"";"";"";"";"";"";"0";"63503619117";"Norsuntepe";"39,47";"38,618889";"N.A.";"4300";"2000";"No Textiles";"No Textiles";"0";"0";"0";"";"";"";"";"Upper Euphrates";"Ostanatolien";"4500";"2000";"300237"
"1";"2759";"C00196";"";"63503953883";"63503619117";"382.10";"Spinnwirtel Form f Tf, bikonisch, Ton gebrannt orangeockerfarbener Überzug";"";"";"";"";"Fired Clay";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"4,6";"";"27";"19";"5";"Biconical";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"f";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"1,4210526315789474";"1000-500";"";"";"";"";"";"";"0";"63503619117";"Norsuntepe";"39,47";"38,618889";"N.A.";"4300";"2000";"No Textiles";"No Textiles";"0";"0";"0";"";"";"";"";"Upper Euphrates";"Ostanatolien";"4500";"2000";"300238"
"1";"2759";"C00197";"";"63503953934";"63503619117";"382.11";"Spinnwirtel Form f Tc, bikonisch, grauschwarz gebrannter Ton";"";"";"";"";"Fired Clay";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"25";"14";"4";"Biconical";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"f";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"1,7857142857142857";"N.A.";"";"";"";"";"";"";"0";"63503619117";"Norsuntepe";"39,47";"38,618889";"N.A.";"4300";"2000";"No Textiles";"No Textiles";"0";"0";"0";"";"";"";"";"Upper Euphrates";"Ostanatolien";"4500";"2000";"300239"
"1";"2759";"C00198";"";"63503953971";"63503619117";"382.12";"Spinnwirtel Form f Tc, bikonisch, grauschwarz gebrannter Ton";"";"";"";"";"Fired Clay";"";"";"Spindle Whorl";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"8,1";"";"";"25";"17";"5";"Biconical";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2758";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"f";"1218";"2060";"1858";"13,46955214333834";"1,47";"155";"1,4705882352941176";"1000-500";"";"";"";"";"";"";"0";"63503619117";"Norsuntepe";"39,47";"38,618889";"N.A.";"4300";"2000";"No Textiles";"No Textiles";"0";"0";"0";"";"";"";"";"Upper Euphrates";"Ostanatolien";"4500";"2000";"300240"
